State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,01-01-2011,500,3951,2500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,05-01-2011,751,3866,3000
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,06-01-2011,600,4142,3020
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,07-01-2011,500,3901,3000
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,08-01-2011,500,3902,3000
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,11-01-2011,500,3600,2900
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,12-01-2011,500,3200,2700
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,13-01-2011,500,3251,2600
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,14-01-2011,500,3101,2700
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,18-01-2011,700,3200,2600
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,19-01-2011,500,3208,2700
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,20-01-2011,500,3152,2600
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,21-01-2011,500,3000,2350
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,22-01-2011,500,2500,2100
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,25-01-2011,200,1365,1050
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,27-01-2011,200,1500,1250
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,28-01-2011,200,1569,1300
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,01-02-2011,352,1641,1400
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,03-02-2011,200,1381,1100
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,04-02-2011,200,1300,1125
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,05-02-2011,200,1300,1150
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,07-02-2011,500,1300,850
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,08-02-2011,100,1063,900
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,09-02-2011,200,700,550
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,10-02-2011,200,700,500
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,11-02-2011,200,901,850
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,12-02-2011,200,991,875
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,14-02-2011,360,1030,900
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,15-02-2011,300,981,875
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,17-02-2011,200,1022,900
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,18-02-2011,200,1100,925
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,21-02-2011,300,1030,900
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,22-02-2011,200,900,800
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,23-02-2011,200,700,550
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,24-02-2011,100,700,550
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,25-02-2011,100,740,650
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,26-02-2011,400,661,600
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,28-02-2011,100,679,525
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,01-03-2011,100,601,550
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,03-03-2011,100,550,500
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,05-03-2011,100,540,450
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,07-03-2011,200,416,350
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,08-03-2011,100,490,425
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,09-03-2011,100,500,450
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,12-03-2011,100,552,350
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,15-03-2011,100,500,400
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,16-03-2011,100,469,400
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,17-03-2011,100,435,375
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,18-03-2011,100,500,425
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,22-03-2011,100,488,400
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,23-03-2011,100,470,410
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,25-03-2011,100,500,410
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,06-04-2011,100,650,450
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,07-04-2011,100,660,405
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,08-04-2011,200,630,405
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,09-04-2011,200,636,415
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,13-04-2011,100,601,400
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,15-04-2011,100,584,400
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,19-04-2011,100,665,410
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-04-2011,100,698,450
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,21-04-2011,100,677,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,23-04-2011,100,700,450
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,26-04-2011,100,672,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,27-04-2011,100,670,520
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-04-2011,100,651,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,29-04-2011,100,636,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,30-04-2011,100,616,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,04-05-2011,100,635,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,10-05-2011,100,608,450
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,12-05-2011,100,625,510
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,13-05-2011,100,664,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,14-05-2011,100,661,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,18-05-2011,200,649,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,19-05-2011,200,622,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-05-2011,200,638,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,21-05-2011,200,638,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,24-05-2011,200,625,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,25-05-2011,200,637,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,26-05-2011,200,617,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,27-05-2011,200,600,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-05-2011,200,645,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,31-05-2011,200,631,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,02-06-2011,200,645,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,03-06-2011,200,664,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,04-06-2011,200,712,600
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,07-06-2011,200,751,600
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,09-06-2011,300,800,700
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,11-06-2011,100,770,700
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,14-06-2011,300,777,625
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,16-06-2011,300,771,610
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,17-06-2011,300,832,700
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,18-06-2011,300,840,650
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,21-06-2011,300,860,700
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,22-06-2011,300,921,750
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,23-06-2011,250,871,725
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,24-06-2011,250,901,725
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,25-06-2011,250,852,700
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-06-2011,250,865,700
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,29-06-2011,250,900,750
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,30-06-2011,250,916,800
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,02-07-2011,251,930,830
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,26-07-2011,290,876,830
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,27-07-2011,235,896,850
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-07-2011,300,901,850
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,29-07-2011,286,909,850
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,02-08-2011,350,992,850
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,03-08-2011,400,1000,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,04-08-2011,591,1051,960
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,05-08-2011,400,1031,975
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,06-08-2011,300,1035,960
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,09-08-2011,300,1090,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,10-08-2011,325,1094,1000
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,11-08-2011,350,1160,1000
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,12-08-2011,375,1148,1000
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,16-08-2011,400,1272,1200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,17-08-2011,500,1283,1100
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,18-08-2011,506,1280,1200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-08-2011,451,1286,1200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,23-08-2011,500,1273,1200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,24-08-2011,400,1286,1200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,25-08-2011,323,1323,1200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,26-08-2011,300,1285,1200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,27-08-2011,500,1248,1200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,30-08-2011,500,1250,1200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,03-09-2011,300,1249,1170
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,06-09-2011,300,1247,1150
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,07-09-2011,200,1276,1100
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,08-09-2011,200,1119,990
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,21-09-2011,253,1237,1080
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,22-09-2011,400,1241,1100
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,23-09-2011,400,1134,950
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,24-09-2011,200,1126,950
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-09-2011,200,1095,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,29-09-2011,100,1101,950
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,30-09-2011,100,1081,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,01-10-2011,100,1050,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,04-10-2011,100,999,850
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,05-10-2011,100,1060,880
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,07-10-2011,100,1001,850
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,08-10-2011,100,1020,850
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,11-10-2011,100,959,800
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,12-10-2011,100,980,800
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,13-10-2011,181,1050,850
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,14-10-2011,200,950,775
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,15-10-2011,100,960,800
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,18-10-2011,100,897,710
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,19-10-2011,300,931,750
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-10-2011,401,900,750
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,21-10-2011,400,912,750
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,22-10-2011,303,933,750
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,04-11-2011,337,1050,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,05-11-2011,401,966,800
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,08-11-2011,555,1024,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,09-11-2011,555,1156,950
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,11-11-2011,500,1122,950
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,12-11-2011,340,979,800
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,15-11-2011,435,1044,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,16-11-2011,245,700,400
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,18-11-2011,460,861,750
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,19-11-2011,270,680,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,22-11-2011,338,900,600
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,24-11-2011,600,1112,950
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,26-11-2011,451,1001,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,29-11-2011,451,941,850
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,30-11-2011,200,731,600
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,02-12-2011,150,575,400
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,03-12-2011,100,671,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,07-12-2011,252,569,400
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,08-12-2011,400,779,675
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,09-12-2011,299,473,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,13-12-2011,200,820,625
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,14-12-2011,268,695,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,15-12-2011,200,384,325
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,16-12-2011,150,384,325
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,17-12-2011,151,652,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-12-2011,180,311,200
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,22-12-2011,151,623,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,23-12-2011,200,646,530
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,03-01-2012,100,465,400
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,04-01-2012,150,495,400
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,05-01-2012,100,428,380
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,07-01-2012,100,437,380
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,10-01-2012,100,380,310
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,12-01-2012,100,368,310
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,13-01-2012,160,421,360
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,17-01-2012,151,475,400
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,18-01-2012,100,475,400
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,20-01-2012,100,460,390
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,21-01-2012,100,442,375
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,24-01-2012,100,457,325
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,25-01-2012,100,378,325
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,27-01-2012,100,370,315
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,28-01-2012,151,371,330
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,31-01-2012,100,372,315
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,01-02-2012,100,375,315
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,02-02-2012,100,341,290
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,03-02-2012,100,358,300
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,04-02-2012,100,362,320
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,08-02-2012,111,379,320
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,09-02-2012,100,373,320
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,10-02-2012,100,375,310
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,11-02-2012,100,352,290
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,14-02-2012,100,356,300
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,16-02-2012,100,361,300
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,17-02-2012,100,361,315
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,18-02-2012,100,398,340
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,22-02-2012,100,477,370
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,23-02-2012,100,381,330
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,24-02-2012,100,359,310
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,29-02-2012,111,349,290
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,03-03-2012,175,361,295
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,06-03-2012,150,351,300
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,09-03-2012,150,367,310
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,13-03-2012,100,350,280
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,13-03-2012,300,423,400
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,14-03-2012,151,338,290
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,14-03-2012,300,440,425
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,17-03-2012,100,441,300
Maharashtra,Nashik,Chandvad,Onion,Red,FAQ,20-03-2012,100,333,275
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-03-2012,100,444,300
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,21-03-2012,190,462,375
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,23-03-2012,200,460,375
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,24-03-2012,200,470,375
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,27-03-2012,150,475,300
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-03-2012,150,500,310
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,29-03-2012,200,496,400
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,10-04-2012,100,460,390
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,11-04-2012,100,466,375
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,12-04-2012,100,423,360
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,13-04-2012,100,453,375
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,18-04-2012,100,450,370
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,19-04-2012,100,450,390
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-04-2012,100,436,370
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,25-04-2012,100,439,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,26-04-2012,100,444,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,27-04-2012,150,461,375
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-04-2012,180,466,370
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,02-05-2012,100,447,370
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,03-05-2012,100,444,370
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,04-05-2012,100,463,370
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,05-05-2012,100,413,370
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,08-05-2012,100,471,370
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,09-05-2012,100,405,375
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,10-05-2012,100,390,335
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,11-05-2012,100,380,330
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,12-05-2012,150,393,310
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,16-05-2012,100,405,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,17-05-2012,100,454,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,18-05-2012,100,449,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,19-05-2012,100,418,330
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,22-05-2012,100,418,330
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,23-05-2012,100,400,320
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,24-05-2012,100,435,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,25-05-2012,100,434,320
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,26-05-2012,100,430,330
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,29-05-2012,100,452,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,30-05-2012,100,452,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,31-05-2012,100,489,350
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,01-06-2012,200,500,370
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,29-06-2012,200,677,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,03-07-2012,300,662,515
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,04-07-2012,200,627,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,05-07-2012,300,605,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,06-07-2012,300,641,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,07-07-2012,200,637,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,17-07-2012,200,620,480
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,19-07-2012,300,623,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-07-2012,300,644,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,21-07-2012,250,657,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,24-07-2012,300,658,570
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,25-07-2012,251,666,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,26-07-2012,300,638,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,27-07-2012,250,650,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-07-2012,300,673,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,31-07-2012,100,665,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,01-08-2012,250,654,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,03-08-2012,200,660,530
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,04-08-2012,250,656,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,07-08-2012,250,660,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,08-08-2012,250,725,625
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,09-08-2012,351,751,650
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,10-08-2012,300,790,650
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,11-08-2012,300,771,650
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,14-08-2012,300,749,650
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,16-08-2012,250,770,651
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,22-08-2012,200,749,575
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,23-08-2012,200,761,575
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,24-08-2012,200,726,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,25-08-2012,200,714,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-08-2012,251,701,625
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,29-08-2012,300,689,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,30-08-2012,200,657,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,31-08-2012,200,662,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,01-09-2012,200,685,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,05-09-2012,150,671,530
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,07-09-2012,100,592,500
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,11-09-2012,200,580,450
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,12-09-2012,150,612,450
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,13-09-2012,100,590,460
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,18-09-2012,100,613,475
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,19-09-2012,150,625,475
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-09-2012,100,650,475
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,21-09-2012,150,651,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,22-09-2012,150,640,530
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,26-09-2012,100,650,490
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,27-09-2012,100,576,475
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,28-09-2012,100,550,400
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,03-10-2012,100,592,400
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,04-10-2012,100,650,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,05-10-2012,200,659,525
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,06-10-2012,200,664,550
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,09-10-2012,350,800,700
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,10-10-2012,300,778,650
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,11-10-2012,200,772,590
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,12-10-2012,200,774,590
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,13-10-2012,200,773,600
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,18-10-2012,200,1068,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,19-10-2012,200,1111,900
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,20-10-2012,281,1164,1100
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,23-10-2012,400,1275,1050
Maharashtra,Nashik,Chandvad,Onion,Other,FAQ,25-10-2012,300,1209,1040
